model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
mg_query_gated,1,slow,8,16,0.0,False,0.0,43.224971771240234
mg_query_gated,1,slow,8,16,0.0,True,0.0,37.2803955078125
mg_query_gated,1,slow,8,16,0.3,False,0.0,42.62345504760742
mg_query_gated,1,slow,8,16,0.3,True,0.0,39.698097229003906
mg_query_gated,1,slow,8,16,0.6,False,0.0,54.15167236328125
mg_query_gated,1,slow,8,16,0.6,True,0.0,49.875274658203125
mg_query_gated,1,slow,8,32,0.0,False,0.0,61.205482482910156
mg_query_gated,1,slow,8,32,0.0,True,0.0,46.740962982177734
mg_query_gated,1,slow,8,32,0.3,False,0.0,50.3660774230957
mg_query_gated,1,slow,8,32,0.3,True,0.0,47.337440490722656
mg_query_gated,1,slow,8,32,0.6,False,0.0,47.83049774169922
mg_query_gated,1,slow,8,32,0.6,True,0.0,62.94624328613281
mg_query_gated,1,slow,8,64,0.0,False,0.0,53.80992126464844
mg_query_gated,1,slow,8,64,0.0,True,0.0,58.004417419433594
mg_query_gated,1,slow,8,64,0.3,False,0.0,47.27070617675781
mg_query_gated,1,slow,8,64,0.3,True,0.0,54.33470153808594
mg_query_gated,1,slow,8,64,0.6,False,0.0,40.302669525146484
mg_query_gated,1,slow,8,64,0.6,True,0.0,45.543087005615234
