model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
baseline,2,triton,2,8,0.6,True,1.0,0.015029124449938536
baseline,2,triton,2,16,0.0,False,1.0,0.0036383920814841986
baseline,2,triton,2,16,0.0,True,1.0,0.0037242756225168705
baseline,2,triton,2,16,0.3,False,0.9990234375,0.011805119924247265
baseline,2,triton,2,16,0.3,True,0.9990234375,0.011659647105261683
baseline,2,triton,2,16,0.6,False,0.9990234375,0.024825070053339005
baseline,2,triton,2,16,0.6,True,0.9931640625,0.034705922938883305
baseline,2,triton,2,32,0.0,False,1.0,0.009192278375849128
baseline,2,triton,2,32,0.0,True,1.0,0.0087631749920547
baseline,2,triton,2,32,0.3,False,0.9970703125,0.03919281158596277
baseline,2,triton,2,32,0.3,True,0.99609375,0.038424715399742126
baseline,2,triton,2,32,0.6,False,0.9873046875,0.08451006561517715
baseline,2,triton,2,32,0.6,True,0.9873046875,0.08399831131100655
baseline,2,triton,2,64,0.0,False,1.0,0.01417001336812973
baseline,2,triton,2,64,0.0,True,1.0,0.006625990499742329
baseline,2,triton,2,64,0.3,False,0.9111328125,0.303225077688694
baseline,2,triton,2,64,0.3,True,0.9365234375,0.20100128650665283
baseline,2,triton,2,64,0.6,False,0.7783203125,0.7275060415267944
baseline,2,triton,2,64,0.6,True,0.84375,0.5040174201130867
baseline,2,triton,4,8,0.0,False,1.0,0.005300693330354989
baseline,2,triton,4,8,0.0,True,1.0,0.005233360570855439
baseline,2,triton,4,8,0.3,False,0.9990234375,0.012584921903908253
baseline,2,triton,4,8,0.3,True,0.998046875,0.014600009890273213
baseline,2,triton,4,8,0.6,False,0.9970703125,0.024014324648305774
baseline,2,triton,4,8,0.6,True,0.9970703125,0.02132241241633892
baseline,2,triton,4,16,0.0,False,1.0,0.00498784682713449
baseline,2,triton,4,16,0.0,True,1.0,0.00437492853961885
baseline,2,triton,4,16,0.3,False,0.9970703125,0.01743330084718764
baseline,2,triton,4,16,0.3,True,0.9970703125,0.01947049330919981
baseline,2,triton,4,16,0.6,False,0.994140625,0.030537085607647896
baseline,2,triton,4,16,0.6,True,0.9951171875,0.03189297206699848
baseline,2,triton,4,32,0.0,False,1.0,0.01042057853192091
baseline,2,triton,4,32,0.0,True,1.0,0.010258043184876442
baseline,2,triton,4,32,0.3,False,0.9931640625,0.043908972293138504
baseline,2,triton,4,32,0.3,True,0.99609375,0.04196963366121054
baseline,2,triton,4,32,0.6,False,0.982421875,0.0942706223577261
baseline,2,triton,4,32,0.6,True,0.986328125,0.0759674571454525
baseline,2,triton,4,64,0.0,False,0.99609375,0.02552433917298913
baseline,2,triton,4,64,0.0,True,0.9951171875,0.01967127714306116
baseline,2,triton,4,64,0.3,False,0.9033203125,0.3276756554841995
baseline,2,triton,4,64,0.3,True,0.90625,0.30993055552244186
baseline,2,triton,4,64,0.6,False,0.78125,0.6945914924144745
baseline,2,triton,4,64,0.6,True,0.802734375,0.6276669949293137
baseline,2,triton,8,8,0.0,False,1.0,0.005884141661226749
baseline,2,triton,8,8,0.0,True,1.0,0.006166958715766668
baseline,2,triton,8,8,0.3,False,0.9990234375,0.013921336270868778
baseline,2,triton,8,8,0.3,True,1.0,0.009996141074225307
baseline,2,triton,8,8,0.6,False,1.0,0.020594311878085136
baseline,2,triton,8,8,0.6,True,0.998046875,0.01794228795915842
baseline,2,triton,8,16,0.0,False,1.0,0.005440933397039771
baseline,2,triton,8,16,0.0,True,0.9990234375,0.006748990505002439
baseline,2,triton,8,16,0.3,False,0.9990234375,0.017865768633782864
baseline,2,triton,8,16,0.3,True,0.9990234375,0.018259481992572546
baseline,2,triton,8,16,0.6,False,0.9931640625,0.03372357878834009
baseline,2,triton,8,16,0.6,True,0.9931640625,0.0406079706735909
baseline,2,triton,8,32,0.0,False,1.0,0.011407444486394525
baseline,2,triton,8,32,0.0,True,1.0,0.012115690391510725
baseline,2,triton,8,32,0.3,False,0.9951171875,0.044030966237187386
baseline,2,triton,8,32,0.3,True,0.9990234375,0.034948861226439476
baseline,2,triton,8,32,0.6,False,0.986328125,0.08179639093577862
baseline,2,triton,8,32,0.6,True,0.990234375,0.07910933159291744
baseline,2,triton,8,64,0.0,False,0.986328125,0.05317257810384035
baseline,2,triton,8,64,0.0,True,0.9853515625,0.057823811657726765
baseline,2,triton,8,64,0.3,False,0.896484375,0.3430277854204178
baseline,2,triton,8,64,0.3,True,0.9052734375,0.3380742222070694
baseline,2,triton,8,64,0.6,False,0.7490234375,0.8065272569656372
baseline,2,triton,8,64,0.6,True,0.7607421875,0.7771464884281158
baseline,3,triton,1,8,0.0,False,1.0,0.00035312515683472157
baseline,3,triton,1,8,0.0,True,1.0,0.00035622238647192717
baseline,3,triton,1,8,0.3,False,1.0,0.0010000665206462145
baseline,3,triton,1,8,0.3,True,1.0,0.0007125387201085687
baseline,3,triton,1,8,0.6,False,0.9990234375,0.0032561266561970115
baseline,3,triton,1,8,0.6,True,1.0,0.0020679079461842775
baseline,3,triton,1,16,0.0,False,1.0,0.00040020188316702843
baseline,3,triton,1,16,0.0,True,1.0,0.00040277582593262196
baseline,3,triton,1,16,0.3,False,1.0,0.0030229652766138315
baseline,3,triton,1,16,0.3,True,1.0,0.002472620690241456
baseline,3,triton,1,16,0.6,False,0.998046875,0.011848423746414483
baseline,3,triton,1,16,0.6,True,0.9990234375,0.007854209165088832
baseline,3,triton,1,32,0.0,False,1.0,0.0007048294646665454
baseline,3,triton,1,32,0.0,True,1.0,0.0007122250972315669
baseline,3,triton,1,32,0.3,False,1.0,0.003922516945749521
baseline,3,triton,1,32,0.3,True,0.9990234375,0.006921418011188507
baseline,3,triton,1,32,0.6,False,0.9970703125,0.024339243303984404
baseline,3,triton,1,32,0.6,True,0.9912109375,0.0313606783747673
baseline,3,triton,1,64,0.0,False,1.0,0.002470423118211329
baseline,3,triton,1,64,0.0,True,1.0,0.002639640122652054
baseline,3,triton,1,64,0.3,False,0.998046875,0.02142087696120143
baseline,3,triton,1,64,0.3,True,0.9990234375,0.021153929643332958
baseline,3,triton,1,64,0.6,False,0.9755859375,0.10526809468865395
baseline,3,triton,1,64,0.6,True,0.9755859375,0.1051381528377533
baseline,3,triton,2,8,0.0,False,1.0,0.00036546948831528425
baseline,3,triton,2,8,0.0,True,1.0,0.0003369174664840102
baseline,3,triton,2,8,0.3,False,1.0,0.0011260205646976829
baseline,3,triton,2,8,0.3,True,1.0,0.0008695526048541069
baseline,3,triton,2,8,0.6,False,0.9990234375,0.003956391243264079
baseline,3,triton,2,8,0.6,True,1.0,0.0017574612284079194
baseline,3,triton,2,16,0.0,False,1.0,0.00039703946094959974
baseline,3,triton,2,16,0.0,True,1.0,0.00036476016975939274
baseline,3,triton,2,16,0.3,False,1.0,0.001740552019327879
baseline,3,triton,2,16,0.3,True,1.0,0.0018686068942770362
baseline,3,triton,2,16,0.6,False,1.0,0.007312192930839956
baseline,3,triton,2,16,0.6,True,0.998046875,0.009098839247599244
baseline,3,triton,2,32,0.0,False,1.0,0.0009002126753330231
baseline,3,triton,2,32,0.0,True,1.0,0.0006930251838639379
baseline,3,triton,2,32,0.3,False,0.9990234375,0.005718523869290948
baseline,3,triton,2,32,0.3,True,1.0,0.00411504041403532
baseline,3,triton,2,32,0.6,False,0.9951171875,0.027432799339294434
baseline,3,triton,2,32,0.6,True,0.998046875,0.021334512624889612
baseline,3,triton,2,64,0.0,False,1.0,0.003119449596852064
baseline,3,triton,2,64,0.0,True,1.0,0.0019835495622828603
baseline,3,triton,2,64,0.3,False,0.998046875,0.022398021072149277
baseline,3,triton,2,64,0.3,True,0.9990234375,0.012104637222364545
baseline,3,triton,2,64,0.6,False,0.9716796875,0.10970592871308327
baseline,3,triton,2,64,0.6,True,0.9873046875,0.06351556908339262
baseline,3,triton,4,8,0.0,False,1.0,0.00041391514241695404
baseline,3,triton,4,8,0.0,True,1.0,0.00041004258673638105
baseline,3,triton,4,8,0.3,False,1.0,0.0009675893234089017
baseline,3,triton,4,8,0.3,True,1.0,0.0009590394329279661
baseline,3,triton,4,8,0.6,False,0.9990234375,0.004196982830762863
baseline,3,triton,4,8,0.6,True,0.9990234375,0.004784683580510318
baseline,3,triton,4,16,0.0,False,1.0,0.0003900066949427128
baseline,3,triton,4,16,0.0,True,1.0,0.0004030750133097172
baseline,3,triton,4,16,0.3,False,1.0,0.002308588824234903
baseline,3,triton,4,16,0.3,True,1.0,0.0020307619124650955
baseline,3,triton,4,16,0.6,False,0.9970703125,0.01043102121911943
baseline,3,triton,4,16,0.6,True,0.9990234375,0.009991231607273221
baseline,3,triton,4,32,0.0,False,1.0,0.000948367640376091
baseline,3,triton,4,32,0.0,True,1.0,0.0007388490485027432
baseline,3,triton,4,32,0.3,False,1.0,0.005332826171070337
baseline,3,triton,4,32,0.3,True,0.9990234375,0.006885539391078055
baseline,3,triton,4,32,0.6,False,0.99609375,0.028479385189712048
baseline,3,triton,4,32,0.6,True,0.9921875,0.031243205070495605
baseline,3,triton,4,64,0.0,False,1.0,0.003919179900549352
baseline,3,triton,4,64,0.0,True,0.9990234375,0.004115491290576756
baseline,3,triton,4,64,0.3,False,0.998046875,0.021294311620295048
baseline,3,triton,4,64,0.3,True,0.994140625,0.023841950111091137
baseline,3,triton,4,64,0.6,False,0.97265625,0.1177377700805664
baseline,3,triton,4,64,0.6,True,0.9794921875,0.0871190819889307
baseline,3,triton,8,8,0.0,False,1.0,0.00046027812641113997
baseline,3,triton,8,8,0.0,True,1.0,0.0004366990178823471
baseline,3,triton,8,8,0.3,False,0.9990234375,0.004651914234273136
baseline,3,triton,8,8,0.3,True,1.0,0.0009829611517488956
baseline,3,triton,8,8,0.6,False,1.0,0.0019604001427069306
baseline,3,triton,8,8,0.6,True,0.9990234375,0.007271436275914311
baseline,3,triton,8,16,0.0,False,1.0,0.00046736933290958405
baseline,3,triton,8,16,0.0,True,1.0,0.0004950835136696696
baseline,3,triton,8,16,0.3,False,1.0,0.0017992038046941161
baseline,3,triton,8,16,0.3,True,1.0,0.0030205147340893745
baseline,3,triton,8,16,0.6,False,1.0,0.008406768669374287
baseline,3,triton,8,16,0.6,True,0.9990234375,0.011107984697446227
baseline,3,triton,8,32,0.0,False,1.0,0.0008402930106967688
baseline,3,triton,8,32,0.0,True,0.9990234375,0.0018570683896541595
baseline,3,triton,8,32,0.3,False,1.0,0.007274452596902847
baseline,3,triton,8,32,0.3,True,0.9990234375,0.005632244399748743
baseline,3,triton,8,32,0.6,False,0.9931640625,0.03295731730759144
baseline,3,triton,8,32,0.6,True,0.99609375,0.023896999657154083
baseline,3,triton,8,64,0.0,False,1.0,0.0047419811598956585
baseline,3,triton,8,64,0.0,True,1.0,0.0040557291358709335
baseline,3,triton,8,64,0.3,False,0.99609375,0.029206406325101852
baseline,3,triton,8,64,0.3,True,0.990234375,0.03275185637176037
baseline,3,triton,8,64,0.6,False,0.9833984375,0.08558552525937557
baseline,3,triton,8,64,0.6,True,0.9736328125,0.0963539369404316
mg_no_glyph,1,triton,1,8,0.0,False,1.0,0.016634534113109112
mg_no_glyph,1,triton,1,8,0.0,True,0.998046875,0.02346974704414606
mg_no_glyph,1,triton,1,8,0.3,False,0.9853515625,0.08796692453324795
mg_no_glyph,1,triton,1,8,0.3,True,0.9892578125,0.06959932669997215
mg_no_glyph,1,triton,1,8,0.6,False,0.9375,0.24498825520277023
mg_no_glyph,1,triton,1,8,0.6,True,0.9443359375,0.25185661762952805
mg_no_glyph,1,triton,1,16,0.0,False,1.0,0.015867681242525578
mg_no_glyph,1,triton,1,16,0.0,True,1.0,0.015778702683746815
mg_no_glyph,1,triton,1,16,0.3,False,0.9775390625,0.10652419552206993
mg_no_glyph,1,triton,1,16,0.3,True,0.98046875,0.1139172874391079
mg_no_glyph,1,triton,1,16,0.6,False,0.912109375,0.29996979981660843
mg_no_glyph,1,triton,1,16,0.6,True,0.9208984375,0.29088231176137924
mg_no_glyph,1,triton,1,32,0.0,False,0.9990234375,0.02391202375292778
mg_no_glyph,1,triton,1,32,0.0,True,1.0,0.02536935545504093
mg_no_glyph,1,triton,1,32,0.3,False,0.9345703125,0.25731851160526276
mg_no_glyph,1,triton,1,32,0.3,True,0.9501953125,0.22380060702562332
mg_no_glyph,1,triton,1,32,0.6,False,0.7919921875,0.6705938130617142
mg_no_glyph,1,triton,1,32,0.6,True,0.7939453125,0.6668078005313873
mg_no_glyph,1,triton,1,64,0.0,False,0.9892578125,0.07670076377689838
mg_no_glyph,1,triton,1,64,0.0,True,0.982421875,0.11449424922466278
mg_no_glyph,1,triton,1,64,0.3,False,0.474609375,1.8034753799438477
mg_no_glyph,1,triton,1,64,0.3,True,0.4541015625,1.8019304275512695
mg_no_glyph,1,triton,1,64,0.6,False,0.3095703125,2.443349838256836
mg_no_glyph,1,triton,1,64,0.6,True,0.23828125,2.573775291442871
mg_no_glyph,1,triton,2,8,0.0,False,1.0,0.016565152443945408
mg_no_glyph,1,triton,2,8,0.0,True,1.0,0.01534568378701806
mg_no_glyph,1,triton,2,8,0.3,False,0.986328125,0.08362122997641563
mg_no_glyph,1,triton,2,8,0.3,True,0.9892578125,0.07326892204582691
mg_no_glyph,1,triton,2,8,0.6,False,0.9248046875,0.2595704421401024
mg_no_glyph,1,triton,2,8,0.6,True,0.947265625,0.23028862848877907
mg_no_glyph,1,triton,2,16,0.0,False,1.0,0.017330117523670197
mg_no_glyph,1,triton,2,16,0.0,True,1.0,0.014004354365170002
mg_no_glyph,1,triton,2,16,0.3,False,0.98046875,0.10931869596242905
mg_no_glyph,1,triton,2,16,0.3,True,0.986328125,0.08718015067279339
mg_no_glyph,1,triton,2,16,0.6,False,0.93359375,0.2840329334139824
mg_no_glyph,1,triton,2,16,0.6,True,0.9365234375,0.2623794823884964
mg_no_glyph,1,triton,2,32,0.0,False,1.0,0.024567291140556335
mg_no_glyph,1,triton,2,32,0.0,True,1.0,0.02234839741140604
mg_no_glyph,1,triton,2,32,0.3,False,0.91796875,0.29888979345560074
mg_no_glyph,1,triton,2,32,0.3,True,0.94140625,0.21553095430135727
mg_no_glyph,1,triton,2,32,0.6,False,0.7705078125,0.7130751609802246
mg_no_glyph,1,triton,2,32,0.6,True,0.8447265625,0.5729145258665085
mg_no_glyph,1,triton,2,64,0.0,False,0.970703125,0.1576359122991562
mg_no_glyph,1,triton,2,64,0.0,True,0.998046875,0.035705058835446835
mg_no_glyph,1,triton,2,64,0.3,False,0.4541015625,1.8584790229797363
mg_no_glyph,1,triton,2,64,0.3,True,0.6044921875,1.3611947298049927
mg_no_glyph,1,triton,2,64,0.6,False,0.2880859375,2.522724151611328
mg_no_glyph,1,triton,2,64,0.6,True,0.37890625,2.1722841262817383
mg_no_glyph,1,triton,4,8,0.0,False,0.9990234375,0.019984104670584202
mg_no_glyph,1,triton,4,8,0.0,True,1.0,0.018111519515514374
mg_no_glyph,1,triton,4,8,0.3,False,0.978515625,0.09582531452178955
mg_no_glyph,1,triton,4,8,0.3,True,0.986328125,0.08151371590793133
mg_no_glyph,1,triton,4,8,0.6,False,0.9453125,0.23837397992610931
mg_no_glyph,1,triton,4,8,0.6,True,0.9306640625,0.26248985528945923
mg_no_glyph,1,triton,4,16,0.0,False,1.0,0.018917186185717583
mg_no_glyph,1,triton,4,16,0.0,True,0.998046875,0.018874029628932476
mg_no_glyph,1,triton,4,16,0.3,False,0.9716796875,0.14188969880342484
mg_no_glyph,1,triton,4,16,0.3,True,0.978515625,0.11646887846291065
mg_no_glyph,1,triton,4,16,0.6,False,0.92578125,0.29147762805223465
mg_no_glyph,1,triton,4,16,0.6,True,0.912109375,0.32315365970134735
mg_no_glyph,1,triton,4,32,0.0,False,0.9990234375,0.032553860917687416
mg_no_glyph,1,triton,4,32,0.0,True,1.0,0.025979621335864067
mg_no_glyph,1,triton,4,32,0.3,False,0.927734375,0.26720163226127625
mg_no_glyph,1,triton,4,32,0.3,True,0.9501953125,0.23164602369070053
mg_no_glyph,1,triton,4,32,0.6,False,0.7978515625,0.6554992198944092
mg_no_glyph,1,triton,4,32,0.6,True,0.8046875,0.6426136642694473
mg_no_glyph,1,triton,4,64,0.0,False,0.93359375,0.28516116738319397
mg_no_glyph,1,triton,4,64,0.0,True,0.93359375,0.24257917702198029
mg_no_glyph,1,triton,4,64,0.3,False,0.4326171875,1.9095103740692139
mg_no_glyph,1,triton,4,64,0.3,True,0.5078125,1.6679096221923828
mg_no_glyph,1,triton,4,64,0.6,False,0.2705078125,2.5050859451293945
mg_no_glyph,1,triton,4,64,0.6,True,0.3125,2.3614988327026367
mg_no_glyph,1,triton,8,8,0.0,False,1.0,0.02313605137169361
mg_no_glyph,1,triton,8,8,0.0,True,0.998046875,0.02310717385262251
mg_no_glyph,1,triton,8,8,0.3,False,0.984375,0.09646181762218475
mg_no_glyph,1,triton,8,8,0.3,True,0.984375,0.09017733298242092
mg_no_glyph,1,triton,8,8,0.6,False,0.9365234375,0.24493340402841568
mg_no_glyph,1,triton,8,8,0.6,True,0.939453125,0.26221534609794617
mg_no_glyph,1,triton,8,16,0.0,False,0.9990234375,0.02071738988161087
mg_no_glyph,1,triton,8,16,0.0,True,0.998046875,0.02491817995905876
mg_no_glyph,1,triton,8,16,0.3,False,0.9794921875,0.11650100722908974
mg_no_glyph,1,triton,8,16,0.3,True,0.970703125,0.12981396913528442
mg_no_glyph,1,triton,8,16,0.6,False,0.91796875,0.32510484009981155
mg_no_glyph,1,triton,8,16,0.6,True,0.9208984375,0.295578308403492
mg_no_glyph,1,triton,8,32,0.0,False,0.9990234375,0.03627687320113182
mg_no_glyph,1,triton,8,32,0.0,True,0.9990234375,0.03664259612560272
mg_no_glyph,1,triton,8,32,0.3,False,0.935546875,0.267266646027565
mg_no_glyph,1,triton,8,32,0.3,True,0.9384765625,0.24761774390935898
mg_no_glyph,1,triton,8,32,0.6,False,0.8154296875,0.6669164150953293
mg_no_glyph,1,triton,8,32,0.6,True,0.7705078125,0.7392984628677368
mg_no_glyph,1,triton,8,64,0.0,False,0.84375,0.5796124488115311
mg_no_glyph,1,triton,8,64,0.0,True,0.8447265625,0.5802521854639053
mg_no_glyph,1,triton,8,64,0.3,False,0.4150390625,2.057136058807373
mg_no_glyph,1,triton,8,64,0.3,True,0.4482421875,1.9033901691436768
mg_no_glyph,1,triton,8,64,0.6,False,0.26171875,2.498133659362793
mg_no_glyph,1,triton,8,64,0.6,True,0.2958984375,2.4914932250976562
mg_no_glyph,2,triton,1,8,0.0,False,0.9970703125,0.010038540116511285
mg_no_glyph,2,triton,1,8,0.0,True,0.99609375,0.015260489424690604
mg_no_glyph,2,triton,1,8,0.3,False,1.0,0.005699290311895311
mg_no_glyph,2,triton,1,8,0.3,True,0.99609375,0.01289687305688858
mg_no_glyph,2,triton,1,8,0.6,False,0.99609375,0.025723648257553577
mg_no_glyph,2,triton,1,8,0.6,True,0.998046875,0.022078633308410645
mg_no_glyph,2,triton,1,16,0.0,False,0.9990234375,0.004670278285630047
mg_no_glyph,2,triton,1,16,0.0,True,0.9970703125,0.009010566165670753
mg_no_glyph,2,triton,1,16,0.3,False,0.9990234375,0.011232098331674933
mg_no_glyph,2,triton,1,16,0.3,True,0.9990234375,0.010009478311985731
mg_no_glyph,2,triton,1,16,0.6,False,0.9970703125,0.03065774356946349
mg_no_glyph,2,triton,1,16,0.6,True,0.9873046875,0.05645109619945288
mg_no_glyph,2,triton,1,32,0.0,False,0.9970703125,0.010160772711969912
mg_no_glyph,2,triton,1,32,0.0,True,0.994140625,0.025241484865546227
mg_no_glyph,2,triton,1,32,0.3,False,0.9970703125,0.02366143581457436
mg_no_glyph,2,triton,1,32,0.3,True,0.9921875,0.03510092757642269
mg_no_glyph,2,triton,1,32,0.6,False,0.9697265625,0.10204103216528893
mg_no_glyph,2,triton,1,32,0.6,True,0.978515625,0.08538146875798702
mg_no_glyph,2,triton,1,64,0.0,False,0.9970703125,0.014752031303942204
mg_no_glyph,2,triton,1,64,0.0,True,0.9951171875,0.023519445094279945
mg_no_glyph,2,triton,1,64,0.3,False,0.9775390625,0.09346071816980839
mg_no_glyph,2,triton,1,64,0.3,True,0.98046875,0.08742698095738888
mg_no_glyph,2,triton,1,64,0.6,False,0.9150390625,0.3031553104519844
mg_no_glyph,2,triton,1,64,0.6,True,0.9296875,0.2529754303395748
mg_no_glyph,2,triton,2,8,0.0,False,0.9990234375,0.006872500292956829
mg_no_glyph,2,triton,2,8,0.0,True,0.9970703125,0.01364890078548342
mg_no_glyph,2,triton,2,8,0.3,False,0.9990234375,0.010881500667892396
mg_no_glyph,2,triton,2,8,0.3,True,0.99609375,0.015422564931213856
mg_no_glyph,2,triton,2,8,0.6,False,0.998046875,0.019582646433264017
mg_no_glyph,2,triton,2,8,0.6,True,0.99609375,0.026296386029571295
mg_no_glyph,2,triton,2,16,0.0,False,0.998046875,0.008322579087689519
mg_no_glyph,2,triton,2,16,0.0,True,0.998046875,0.015228094183839858
mg_no_glyph,2,triton,2,16,0.3,False,0.9990234375,0.011840741150081158
mg_no_glyph,2,triton,2,16,0.3,True,0.9990234375,0.011769366916269064
mg_no_glyph,2,triton,2,16,0.6,False,0.994140625,0.03786104824393988
mg_no_glyph,2,triton,2,16,0.6,True,0.99609375,0.029427314177155495
mg_no_glyph,2,triton,2,32,0.0,False,0.9970703125,0.012656685896217823
mg_no_glyph,2,triton,2,32,0.0,True,0.9990234375,0.009509977768175304
mg_no_glyph,2,triton,2,32,0.3,False,0.9951171875,0.02427828242070973
mg_no_glyph,2,triton,2,32,0.3,True,0.9970703125,0.02262744726613164
mg_no_glyph,2,triton,2,32,0.6,False,0.984375,0.07728559523820877
mg_no_glyph,2,triton,2,32,0.6,True,0.9794921875,0.09934207610785961
mg_no_glyph,2,triton,2,64,0.0,False,0.998046875,0.013371330918744206
mg_no_glyph,2,triton,2,64,0.0,True,0.998046875,0.015140756964683533
mg_no_glyph,2,triton,2,64,0.3,False,0.9892578125,0.08005139604210854
mg_no_glyph,2,triton,2,64,0.3,True,0.984375,0.07613530196249485
mg_no_glyph,2,triton,2,64,0.6,False,0.9189453125,0.312899574637413
mg_no_glyph,2,triton,2,64,0.6,True,0.951171875,0.1910528540611267
mg_no_glyph,2,triton,4,8,0.0,False,0.9990234375,0.005750368349254131
mg_no_glyph,2,triton,4,8,0.0,True,0.9990234375,0.00585926347412169
mg_no_glyph,2,triton,4,8,0.3,False,0.998046875,0.010913513833656907
mg_no_glyph,2,triton,4,8,0.3,True,0.9990234375,0.009604956954717636
mg_no_glyph,2,triton,4,8,0.6,False,0.9990234375,0.024545532185584307
mg_no_glyph,2,triton,4,8,0.6,True,1.0,0.02271415013819933
mg_no_glyph,2,triton,4,16,0.0,False,0.99609375,0.01621946692466736
mg_no_glyph,2,triton,4,16,0.0,True,0.9970703125,0.007990647107362747
mg_no_glyph,2,triton,4,16,0.3,False,0.9970703125,0.0129705467261374
mg_no_glyph,2,triton,4,16,0.3,True,0.9970703125,0.018536147195845842
mg_no_glyph,2,triton,4,16,0.6,False,0.994140625,0.03676130436360836
mg_no_glyph,2,triton,4,16,0.6,True,0.986328125,0.053288175724446774
mg_no_glyph,2,triton,4,32,0.0,False,0.9951171875,0.01894514006562531
mg_no_glyph,2,triton,4,32,0.0,True,0.9931640625,0.023641023552045226
mg_no_glyph,2,triton,4,32,0.3,False,0.9951171875,0.02600260404869914
mg_no_glyph,2,triton,4,32,0.3,True,0.99609375,0.02737741032615304
mg_no_glyph,2,triton,4,32,0.6,False,0.966796875,0.11158817075192928
mg_no_glyph,2,triton,4,32,0.6,True,0.984375,0.07677505537867546
mg_no_glyph,2,triton,4,64,0.0,False,0.9951171875,0.025448902044445276
mg_no_glyph,2,triton,4,64,0.0,True,0.99609375,0.01730475970543921
mg_no_glyph,2,triton,4,64,0.3,False,0.9833984375,0.08710402622818947
mg_no_glyph,2,triton,4,64,0.3,True,0.9716796875,0.0987144224345684
mg_no_glyph,2,triton,4,64,0.6,False,0.916015625,0.2751256972551346
mg_no_glyph,2,triton,4,64,0.6,True,0.91015625,0.30325913056731224
mg_no_glyph,2,triton,8,8,0.0,False,1.0,0.0035532774636521935
mg_no_glyph,2,triton,8,8,0.0,True,1.0,0.002275560051202774
mg_no_glyph,2,triton,8,8,0.3,False,0.998046875,0.015139917144551873
mg_no_glyph,2,triton,8,8,0.3,True,0.9970703125,0.014693281846120954
mg_no_glyph,2,triton,8,8,0.6,False,0.99609375,0.028697742614895105
mg_no_glyph,2,triton,8,8,0.6,True,0.9931640625,0.03555215056985617
mg_no_glyph,2,triton,8,16,0.0,False,0.9990234375,0.0060590398497879505
mg_no_glyph,2,triton,8,16,0.0,True,0.998046875,0.008039854816161096
mg_no_glyph,2,triton,8,16,0.3,False,0.994140625,0.027474743779748678
mg_no_glyph,2,triton,8,16,0.3,True,0.99609375,0.02627822244539857
mg_no_glyph,2,triton,8,16,0.6,False,0.9853515625,0.08147983253002167
mg_no_glyph,2,triton,8,16,0.6,True,0.982421875,0.0690643759444356
mg_no_glyph,2,triton,8,32,0.0,False,0.9951171875,0.014786009094677866
mg_no_glyph,2,triton,8,32,0.0,True,0.9970703125,0.014478007447905838
mg_no_glyph,2,triton,8,32,0.3,False,0.9921875,0.038834534119814634
mg_no_glyph,2,triton,8,32,0.3,True,0.98828125,0.03943917714059353
mg_no_glyph,2,triton,8,32,0.6,False,0.97265625,0.10798303037881851
mg_no_glyph,2,triton,8,32,0.6,True,0.9765625,0.10854990966618061
mg_no_glyph,2,triton,8,64,0.0,False,0.9912109375,0.04269342450425029
mg_no_glyph,2,triton,8,64,0.0,True,0.984375,0.06342875584959984
mg_no_glyph,2,triton,8,64,0.3,False,0.9658203125,0.1364128775894642
mg_no_glyph,2,triton,8,64,0.3,True,0.9736328125,0.11295260675251484
mg_no_glyph,2,triton,8,64,0.6,False,0.8984375,0.3343207761645317
mg_no_glyph,2,triton,8,64,0.6,True,0.912109375,0.28349462896585464
mg_no_glyph,3,triton,1,8,0.0,False,0.99609375,0.015725012170150876
mg_no_glyph,3,triton,1,8,0.0,True,0.9951171875,0.018574857735075057
mg_no_glyph,3,triton,1,8,0.3,False,0.9970703125,0.01373485429212451
mg_no_glyph,3,triton,1,8,0.3,True,0.9970703125,0.017519084038212895
mg_no_glyph,3,triton,1,8,0.6,False,0.990234375,0.0477632749825716
mg_no_glyph,3,triton,1,8,0.6,True,0.9951171875,0.028304806677624583
mg_no_glyph,3,triton,1,16,0.0,False,0.99609375,0.018221035366877913
mg_no_glyph,3,triton,1,16,0.0,True,0.9951171875,0.019047316862270236
mg_no_glyph,3,triton,1,16,0.3,False,0.99609375,0.024830823531374335
mg_no_glyph,3,triton,1,16,0.3,True,0.99609375,0.02858399646356702
mg_no_glyph,3,triton,1,16,0.6,False,0.9921875,0.05046980734914541
mg_no_glyph,3,triton,1,16,0.6,True,0.9892578125,0.05627593211829662
mg_no_glyph,3,triton,1,32,0.0,False,0.9951171875,0.022217425052076578
mg_no_glyph,3,triton,1,32,0.0,True,0.9951171875,0.021064905333332717
mg_no_glyph,3,triton,1,32,0.3,False,0.9931640625,0.03370277909561992
mg_no_glyph,3,triton,1,32,0.3,True,0.9970703125,0.02115459367632866
mg_no_glyph,3,triton,1,32,0.6,False,0.9775390625,0.11470630392432213
mg_no_glyph,3,triton,1,32,0.6,True,0.9755859375,0.10325540602207184
mg_no_glyph,3,triton,1,64,0.0,False,0.9931640625,0.028832947835326195
mg_no_glyph,3,triton,1,64,0.0,True,0.99609375,0.019624467473477125
mg_no_glyph,3,triton,1,64,0.3,False,0.9912109375,0.04918457381427288
mg_no_glyph,3,triton,1,64,0.3,True,0.9951171875,0.03980520833283663
mg_no_glyph,3,triton,1,64,0.6,False,0.9462890625,0.18963199108839035
