model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
mg,1,slow,8,64,0.0,True,0.0,46.85083198547363
mg,1,slow,8,64,0.3,False,0.0,44.78075408935547
mg,1,slow,8,64,0.3,True,0.0,44.72147178649902
mg,1,slow,8,64,0.6,False,0.0,39.8626594543457
mg,1,slow,8,64,0.6,True,0.0,42.00564002990723
baseline,1,slow,1,8,0.0,False,0.0,39.86448669433594
baseline,1,slow,1,8,0.0,True,0.0,35.58952713012695
baseline,1,slow,1,8,0.3,False,0.0,41.69047164916992
baseline,1,slow,1,8,0.3,True,0.0,35.43239974975586
baseline,1,slow,1,8,0.6,False,0.0,37.29380989074707
baseline,1,slow,1,8,0.6,True,0.0,30.962421417236328
baseline,1,slow,1,16,0.0,False,0.0,45.18085479736328
baseline,1,slow,1,16,0.0,True,0.0,47.560630798339844
baseline,1,slow,1,16,0.3,False,0.0,49.89271354675293
baseline,1,slow,1,16,0.3,True,0.0,51.87657356262207
baseline,1,slow,1,16,0.6,False,0.0,51.77825164794922
baseline,1,slow,1,16,0.6,True,0.0,50.8831729888916
baseline,1,slow,1,32,0.0,False,0.0,49.31423568725586
baseline,1,slow,1,32,0.0,True,0.0,46.610450744628906
baseline,1,slow,1,32,0.3,False,0.0,46.26531410217285
baseline,1,slow,1,32,0.3,True,0.0,48.763479232788086
baseline,1,slow,1,32,0.6,False,0.0,50.8080997467041
baseline,1,slow,1,32,0.6,True,0.0,49.75041580200195
baseline,1,slow,1,64,0.0,False,0.0,49.300798416137695
baseline,1,slow,1,64,0.0,True,0.0,47.846580505371094
baseline,1,slow,1,64,0.3,False,0.0,41.42512321472168
baseline,1,slow,1,64,0.3,True,0.0,44.604408264160156
baseline,1,slow,1,64,0.6,False,0.0,38.317129135131836
baseline,1,slow,1,64,0.6,True,0.0,42.56092071533203
baseline,1,slow,2,8,0.0,False,0.0,38.94915008544922
baseline,1,slow,2,8,0.0,True,0.0,45.17405891418457
baseline,1,slow,2,8,0.3,False,0.0,36.14809989929199
baseline,1,slow,2,8,0.3,True,0.0,37.61072540283203
baseline,1,slow,2,8,0.6,False,0.0,35.5593376159668
baseline,1,slow,2,8,0.6,True,0.0,36.91916084289551
baseline,1,slow,2,16,0.0,False,0.0,46.61770057678223
baseline,1,slow,2,16,0.0,True,0.0,46.08492469787598
baseline,1,slow,2,16,0.3,False,0.0,51.65216827392578
baseline,1,slow,2,16,0.3,True,0.0,48.44896697998047
baseline,1,slow,2,16,0.6,False,0.0,49.50766372680664
baseline,1,slow,2,16,0.6,True,0.0,46.194393157958984
baseline,1,slow,2,32,0.0,False,0.0,48.725643157958984
baseline,1,slow,2,32,0.0,True,0.0,52.036624908447266
baseline,1,slow,2,32,0.3,False,0.0,47.381202697753906
baseline,1,slow,2,32,0.3,True,0.0,45.08358192443848
baseline,1,slow,2,32,0.6,False,0.0,53.65276527404785
baseline,1,slow,2,32,0.6,True,0.0,40.29574966430664
baseline,1,slow,2,64,0.0,False,0.0,44.82982063293457
baseline,1,slow,2,64,0.0,True,0.0,47.67548751831055
baseline,1,slow,2,64,0.3,False,0.0,48.24812316894531
baseline,1,slow,2,64,0.3,True,0.0,43.28495788574219
baseline,1,slow,2,64,0.6,False,0.0,45.566017150878906
baseline,1,slow,2,64,0.6,True,0.0,47.37113380432129
baseline,1,slow,4,8,0.0,False,0.0,35.64614295959473
baseline,1,slow,4,8,0.0,True,0.0,40.702613830566406
baseline,1,slow,4,8,0.3,False,0.0,38.76231384277344
baseline,1,slow,4,8,0.3,True,0.0,36.51533317565918
baseline,1,slow,4,8,0.6,False,0.0,37.11268711090088
baseline,1,slow,4,8,0.6,True,0.0,33.062910079956055
baseline,1,slow,4,16,0.0,False,0.0,49.529794692993164
baseline,1,slow,4,16,0.0,True,0.0,47.028717041015625
baseline,1,slow,4,16,0.3,False,0.0,49.40692710876465
baseline,1,slow,4,16,0.3,True,0.0,38.48885154724121
baseline,1,slow,4,16,0.6,False,0.0,50.00179672241211
baseline,1,slow,4,16,0.6,True,0.0,52.74453544616699
baseline,1,slow,4,32,0.0,False,0.0,49.77659606933594
baseline,1,slow,4,32,0.0,True,0.0,48.43100547790527
baseline,1,slow,4,32,0.3,False,0.0,46.737483978271484
baseline,1,slow,4,32,0.3,True,0.0,46.801597595214844
baseline,1,slow,4,32,0.6,False,0.0,42.716264724731445
baseline,1,slow,4,32,0.6,True,0.0,44.52837562561035
baseline,1,slow,4,64,0.0,False,0.0,45.93329620361328
baseline,1,slow,4,64,0.0,True,0.0,47.3577766418457
baseline,1,slow,4,64,0.3,False,0.0,44.626996994018555
baseline,1,slow,4,64,0.3,True,0.0,53.60982894897461
baseline,1,slow,4,64,0.6,False,0.0,47.11807823181152
baseline,1,slow,4,64,0.6,True,0.0,44.549333572387695
baseline,1,slow,8,8,0.0,False,0.0,34.17010688781738
baseline,1,slow,8,8,0.0,True,0.0,38.4328727722168
baseline,1,slow,8,8,0.3,False,0.0,43.46865653991699
baseline,1,slow,8,8,0.3,True,0.0,34.75313949584961
baseline,1,slow,8,8,0.6,False,0.0,37.316165924072266
baseline,1,slow,8,8,0.6,True,0.0,38.040414810180664
baseline,1,slow,8,16,0.0,False,0.0,49.10882377624512
baseline,1,slow,8,16,0.0,True,0.0,47.74980163574219
baseline,1,slow,8,16,0.3,False,0.0,50.55551338195801
baseline,1,slow,8,16,0.3,True,0.0,50.01034164428711
baseline,1,slow,8,16,0.6,False,0.0,52.70368003845215
baseline,1,slow,8,16,0.6,True,0.0,52.593191146850586
baseline,1,slow,8,32,0.0,False,0.0,51.735116958618164
baseline,1,slow,8,32,0.0,True,0.0,48.699493408203125
baseline,1,slow,8,32,0.3,False,0.0,45.96531295776367
baseline,1,slow,8,32,0.3,True,0.0,47.21555519104004
baseline,1,slow,8,32,0.6,False,0.0,49.970285415649414
baseline,1,slow,8,32,0.6,True,0.0,56.20833969116211
baseline,1,slow,8,64,0.0,False,0.0,47.01712417602539
baseline,1,slow,8,64,0.0,True,0.0,48.37961959838867
baseline,1,slow,8,64,0.3,False,0.0,44.209917068481445
baseline,1,slow,8,64,0.3,True,0.0,45.69394111633301
baseline,1,slow,8,64,0.6,False,0.0,39.95498275756836
baseline,1,slow,8,64,0.6,True,0.0,42.179025650024414
